timestamp,batch_tokens
2026-06-09T06:47:19.445000,226
2026-06-09T06:47:19.616000,229
2026-06-09T06:47:19.781000,232
2026-06-09T06:47:19.958000,236
2026-06-09T06:47:20.136000,241
2026-06-09T06:47:20.315000,242
2026-06-09T06:47:20.484000,245
2026-06-09T06:47:20.658000,254
2026-06-09T06:47:20.814000,171
2026-06-09T06:47:20.963000,174
2026-06-09T06:47:21.120000,177
2026-06-09T06:47:21.283000,180
2026-06-09T06:47:21.434000,181
2026-06-09T06:47:21.584000,181
2026-06-09T06:47:21.743000,183
2026-06-09T06:47:21.899000,184
2026-06-09T06:47:22.053000,185
2026-06-09T06:47:22.210000,190
2026-06-09T06:47:22.388000,193
2026-06-09T06:47:22.556000,196
2026-06-09T06:47:22.725000,197
2026-06-09T06:47:22.901000,201
2026-06-09T06:47:23.075000,202
2026-06-09T06:47:23.250000,204
2026-06-09T06:47:23.406000,210
2026-06-09T06:47:23.574000,211
2026-06-09T06:47:23.735000,212
2026-06-09T06:47:23.896000,215
2026-06-09T06:47:24.054000,217
2026-06-09T06:47:24.221000,217
2026-06-09T06:47:24.394000,220
2026-06-09T06:47:24.579000,225
2026-06-09T06:47:24.744000,227
2026-06-09T06:47:24.909000,230
2026-06-09T06:47:25.074000,233
2026-06-09T06:47:25.245000,237
2026-06-09T06:47:25.440000,238
2026-06-09T06:47:25.609000,241
2026-06-09T06:47:25.790000,246
2026-06-09T06:47:25.961000,248
2026-06-09T06:47:26.139000,249
2026-06-09T06:47:26.312000,253
2026-06-09T06:47:26.484000,255
2026-06-09T06:47:26.614000,127
2026-06-09T06:47:26.752000,128
2026-06-09T06:47:26.896000,130
2026-06-09T06:47:27.042000,130
2026-06-09T06:47:27.187000,130
2026-06-09T06:47:27.335000,130
2026-06-09T06:47:27.487000,131
2026-06-09T06:47:27.633000,134
2026-06-09T06:47:27.777000,134
2026-06-09T06:47:27.927000,135
2026-06-09T06:47:28.084000,135
2026-06-09T06:47:28.232000,136
2026-06-09T06:47:28.381000,136
2026-06-09T06:47:28.529000,136
2026-06-09T06:47:28.673000,137
2026-06-09T06:47:28.820000,137
2026-06-09T06:47:28.976000,138
2026-06-09T06:47:29.134000,139
2026-06-09T06:47:29.280000,140
2026-06-09T06:47:29.426000,141
2026-06-09T06:47:29.574000,142
2026-06-09T06:47:29.729000,142
2026-06-09T06:47:29.883000,142
2026-06-09T06:47:30.035000,142
2026-06-09T06:47:30.182000,144
2026-06-09T06:47:30.336000,145
2026-06-09T06:47:30.491000,145
2026-06-09T06:47:30.639000,147
2026-06-09T06:47:30.791000,147
2026-06-09T06:47:30.944000,149
2026-06-09T06:47:31.093000,150
2026-06-09T06:47:31.243000,151
2026-06-09T06:47:31.391000,152
2026-06-09T06:47:31.536000,153
2026-06-09T06:47:31.682000,153
2026-06-09T06:47:31.838000,158
2026-06-09T06:47:31.997000,160
2026-06-09T06:47:32.148000,161
2026-06-09T06:47:32.302000,161
2026-06-09T06:47:32.458000,161
2026-06-09T06:47:32.608000,163
2026-06-09T06:47:32.761000,165
2026-06-09T06:47:32.932000,165
2026-06-09T06:47:33.085000,166
2026-06-09T06:47:33.243000,167
2026-06-09T06:47:33.398000,169
2026-06-09T06:47:33.547000,172
2026-06-09T06:47:33.697000,172
2026-06-09T06:47:33.851000,175
2026-06-09T06:47:34.012000,180
2026-06-09T06:47:34.172000,182
2026-06-09T06:47:34.322000,185
2026-06-09T06:47:34.478000,186
2026-06-09T06:47:34.627000,190
2026-06-09T06:47:34.780000,190
2026-06-09T06:47:34.942000,190
2026-06-09T06:47:35.128000,247
2026-06-09T06:47:35.298000,223
2026-06-09T06:47:35.472000,234
2026-06-09T06:47:35.657000,247
2026-06-09T06:47:35.853000,254
2026-06-09T06:47:36.023000,208
2026-06-09T06:47:36.184000,211
2026-06-09T06:47:36.350000,219
2026-06-09T06:47:36.519000,223
2026-06-09T06:47:36.675000,225
2026-06-09T06:47:36.848000,235
2026-06-09T06:47:37.036000,242
2026-06-09T06:47:37.210000,247
2026-06-09T06:47:37.388000,249
2026-06-09T06:47:37.557000,194
2026-06-09T06:47:37.733000,199
2026-06-09T06:47:37.903000,201
2026-06-09T06:47:38.079000,203
2026-06-09T06:47:38.255000,206
2026-06-09T06:47:38.429000,206
2026-06-09T06:47:38.592000,211
2026-06-09T06:47:38.758000,214
2026-06-09T06:47:38.924000,215
2026-06-09T06:47:39.090000,216
2026-06-09T06:47:39.266000,218
2026-06-09T06:47:39.438000,222
2026-06-09T06:47:39.603000,226
2026-06-09T06:47:39.774000,230
2026-06-09T06:47:39.942000,232
2026-06-09T06:47:40.114000,236
2026-06-09T06:47:40.293000,241
2026-06-09T06:47:40.466000,242
2026-06-09T06:47:40.646000,245
2026-06-09T06:47:40.827000,254
2026-06-09T06:47:40.982000,171
2026-06-09T06:47:41.140000,174
2026-06-09T06:47:41.285000,175
2026-06-09T06:47:41.434000,177
2026-06-09T06:47:41.591000,180
2026-06-09T06:47:41.744000,181
2026-06-09T06:47:41.890000,183
2026-06-09T06:47:42.050000,183
2026-06-09T06:47:42.200000,185
2026-06-09T06:47:42.346000,190
2026-06-09T06:47:42.520000,193
2026-06-09T06:47:42.687000,195
2026-06-09T06:47:42.856000,197
2026-06-09T06:47:43.022000,201
2026-06-09T06:47:43.192000,202
2026-06-09T06:47:43.355000,204
2026-06-09T06:47:43.519000,210
2026-06-09T06:47:43.677000,211
2026-06-09T06:47:43.838000,211
2026-06-09T06:47:44.005000,213
2026-06-09T06:47:44.169000,215
2026-06-09T06:47:44.332000,217
2026-06-09T06:47:44.498000,219
2026-06-09T06:47:44.671000,224
2026-06-09T06:47:44.832000,225
2026-06-09T06:47:44.994000,227
2026-06-09T06:47:45.161000,230
2026-06-09T06:47:45.331000,233
2026-06-09T06:47:45.505000,237
2026-06-09T06:47:45.679000,237
2026-06-09T06:47:45.841000,238
2026-06-09T06:47:46.015000,241
2026-06-09T06:47:46.187000,246
2026-06-09T06:47:46.358000,249
2026-06-09T06:47:46.544000,250
2026-06-09T06:47:46.722000,255
2026-06-09T06:47:46.892000,255
2026-06-09T06:47:47.039000,128
2026-06-09T06:47:47.187000,130
2026-06-09T06:47:47.341000,130
2026-06-09T06:47:47.492000,130
2026-06-09T06:47:47.638000,131
2026-06-09T06:47:47.782000,133
2026-06-09T06:47:47.938000,134
2026-06-09T06:47:48.089000,134
2026-06-09T06:47:48.235000,134
2026-06-09T06:47:48.378000,135
2026-06-09T06:47:48.521000,135
2026-06-09T06:47:48.663000,136
2026-06-09T06:47:48.810000,136
2026-06-09T06:47:48.954000,136
2026-06-09T06:47:49.099000,136
2026-06-09T06:47:49.242000,137
2026-06-09T06:47:49.389000,137
2026-06-09T06:47:49.537000,138
2026-06-09T06:47:49.681000,139
2026-06-09T06:47:49.825000,140
2026-06-09T06:47:49.979000,142
2026-06-09T06:47:50.126000,142
2026-06-09T06:47:50.270000,142
2026-06-09T06:47:50.416000,143
2026-06-09T06:47:50.567000,144
2026-06-09T06:47:50.706000,145
2026-06-09T06:47:50.850000,145
2026-06-09T06:47:50.996000,147
2026-06-09T06:47:51.148000,149
2026-06-09T06:47:51.297000,150
2026-06-09T06:47:51.449000,152
2026-06-09T06:47:51.602000,153
2026-06-09T06:47:51.751000,153
2026-06-09T06:47:51.896000,158
2026-06-09T06:47:52.061000,160
2026-06-09T06:47:52.206000,161
2026-06-09T06:47:52.353000,161
2026-06-09T06:47:52.501000,163
2026-06-09T06:47:52.649000,164
2026-06-09T06:47:52.798000,165
2026-06-09T06:47:52.953000,166
2026-06-09T06:47:53.109000,167
2026-06-09T06:47:53.265000,169
2026-06-09T06:47:53.419000,172
2026-06-09T06:47:53.577000,175
2026-06-09T06:47:53.720000,180
2026-06-09T06:47:53.867000,185
2026-06-09T06:47:54.022000,186
2026-06-09T06:47:54.170000,190
2026-06-09T06:47:54.318000,190
2026-06-09T06:47:54.469000,190
2026-06-09T06:47:54.641000,247
2026-06-09T06:47:54.804000,223
2026-06-09T06:47:54.979000,234
2026-06-09T06:47:55.160000,247
2026-06-09T06:47:55.367000,254
2026-06-09T06:47:55.529000,208
2026-06-09T06:47:55.691000,211
2026-06-09T06:47:55.856000,219
2026-06-09T06:47:56.021000,221
2026-06-09T06:47:56.187000,223
2026-06-09T06:47:56.369000,225
2026-06-09T06:47:56.546000,235
2026-06-09T06:47:56.718000,239
2026-06-09T06:47:56.892000,242
2026-06-09T06:47:57.064000,249
2026-06-09T06:47:57.230000,194
2026-06-09T06:47:57.389000,199
2026-06-09T06:47:57.562000,203
2026-06-09T06:47:57.726000,206
2026-06-09T06:47:57.890000,211
2026-06-09T06:47:58.058000,215
2026-06-09T06:47:58.229000,215
2026-06-09T06:47:58.394000,218
2026-06-09T06:47:58.579000,221
2026-06-09T06:47:58.753000,226
2026-06-09T06:47:58.927000,230
2026-06-09T06:47:59.105000,236
2026-06-09T06:47:59.270000,241
2026-06-09T06:47:59.444000,242
2026-06-09T06:47:59.615000,242
2026-06-09T06:47:59.781000,248
2026-06-09T06:47:59.926000,171
2026-06-09T06:48:00.073000,174
2026-06-09T06:48:00.232000,175
2026-06-09T06:48:00.383000,177
2026-06-09T06:48:00.529000,180
2026-06-09T06:48:00.677000,181
2026-06-09T06:48:00.831000,182
2026-06-09T06:48:00.982000,183
2026-06-09T06:48:01.133000,184
2026-06-09T06:48:01.286000,190
2026-06-09T06:48:01.451000,193
2026-06-09T06:48:01.622000,195
2026-06-09T06:48:01.786000,197
2026-06-09T06:48:01.953000,201
2026-06-09T06:48:02.114000,204
2026-06-09T06:48:02.280000,210
2026-06-09T06:48:02.442000,211
2026-06-09T06:48:02.606000,212
2026-06-09T06:48:02.775000,215
2026-06-09T06:48:02.941000,217
2026-06-09T06:48:03.111000,219
2026-06-09T06:48:03.278000,220
2026-06-09T06:48:03.439000,224
2026-06-09T06:48:03.600000,225
2026-06-09T06:48:03.770000,227
2026-06-09T06:48:03.943000,232
2026-06-09T06:48:04.130000,235
2026-06-09T06:48:04.303000,237
2026-06-09T06:48:04.472000,237
2026-06-09T06:48:04.633000,238
2026-06-09T06:48:04.809000,244
2026-06-09T06:48:04.981000,248
2026-06-09T06:48:05.155000,250
2026-06-09T06:48:05.330000,253
2026-06-09T06:48:05.502000,255
2026-06-09T06:48:05.645000,128
2026-06-09T06:48:05.792000,130
2026-06-09T06:48:05.936000,130
2026-06-09T06:48:06.084000,130
2026-06-09T06:48:06.229000,133
2026-06-09T06:48:06.379000,134
2026-06-09T06:48:06.520000,134
2026-06-09T06:48:06.660000,135
2026-06-09T06:48:06.809000,135
2026-06-09T06:48:06.952000,136
2026-06-09T06:48:07.093000,136
2026-06-09T06:48:07.240000,137
2026-06-09T06:48:07.388000,138
2026-06-09T06:48:07.530000,139
2026-06-09T06:48:07.675000,140
2026-06-09T06:48:07.829000,141
2026-06-09T06:48:07.974000,142
2026-06-09T06:48:08.130000,142
2026-06-09T06:48:08.278000,142
2026-06-09T06:48:08.423000,144
2026-06-09T06:48:08.569000,145
2026-06-09T06:48:08.715000,145
2026-06-09T06:48:08.874000,147
2026-06-09T06:48:09.016000,149
2026-06-09T06:48:09.161000,150
2026-06-09T06:48:09.310000,151
2026-06-09T06:48:09.452000,152
2026-06-09T06:48:09.604000,153
2026-06-09T06:48:09.752000,154
2026-06-09T06:48:09.905000,160
2026-06-09T06:48:10.051000,161
2026-06-09T06:48:10.199000,161
2026-06-09T06:48:10.347000,163
2026-06-09T06:48:10.499000,163
2026-06-09T06:48:10.646000,165
2026-06-09T06:48:10.794000,165
2026-06-09T06:48:10.951000,166
2026-06-09T06:48:11.096000,168
2026-06-09T06:48:11.251000,172
2026-06-09T06:48:11.398000,174
2026-06-09T06:48:11.545000,178
2026-06-09T06:48:11.689000,182
2026-06-09T06:48:11.846000,185
2026-06-09T06:48:11.997000,186
2026-06-09T06:48:12.144000,189
2026-06-09T06:48:12.297000,190
2026-06-09T06:48:12.447000,190
2026-06-09T06:48:12.613000,247
2026-06-09T06:48:12.776000,223
2026-06-09T06:48:12.950000,247
2026-06-09T06:48:13.108000,208
2026-06-09T06:48:13.275000,219
2026-06-09T06:48:13.437000,223
2026-06-09T06:48:13.608000,235
2026-06-09T06:48:13.794000,239
2026-06-09T06:48:13.972000,247
2026-06-09T06:48:14.141000,253
2026-06-09T06:48:14.316000,197
2026-06-09T06:48:14.478000,199
2026-06-09T06:48:14.645000,203
2026-06-09T06:48:14.807000,206
2026-06-09T06:48:14.970000,206
2026-06-09T06:48:15.126000,214
2026-06-09T06:48:15.283000,215
2026-06-09T06:48:15.444000,218
2026-06-09T06:48:15.608000,222
2026-06-09T06:48:15.769000,229
2026-06-09T06:48:15.935000,232
2026-06-09T06:48:16.104000,239
2026-06-09T06:48:16.273000,242
2026-06-09T06:48:16.443000,245
2026-06-09T06:48:16.624000,254
2026-06-09T06:48:16.770000,171
2026-06-09T06:48:16.918000,175
2026-06-09T06:48:17.063000,177
2026-06-09T06:48:17.213000,181
2026-06-09T06:48:17.364000,182
2026-06-09T06:48:17.509000,183
2026-06-09T06:48:17.657000,185
2026-06-09T06:48:17.806000,190
2026-06-09T06:48:17.968000,193
2026-06-09T06:48:18.127000,196
2026-06-09T06:48:18.291000,199
2026-06-09T06:48:18.455000,202
2026-06-09T06:48:18.622000,206
2026-06-09T06:48:18.779000,211
2026-06-09T06:48:18.937000,212
2026-06-09T06:48:19.103000,215
2026-06-09T06:48:19.264000,217
2026-06-09T06:48:19.427000,219
2026-06-09T06:48:19.583000,224
2026-06-09T06:48:19.744000,227
2026-06-09T06:48:19.910000,230
2026-06-09T06:48:20.079000,233
2026-06-09T06:48:20.246000,237
2026-06-09T06:48:20.413000,238
2026-06-09T06:48:20.579000,244
2026-06-09T06:48:20.748000,248
2026-06-09T06:48:20.948000,250
2026-06-09T06:48:21.118000,255
2026-06-09T06:48:21.245000,127
2026-06-09T06:48:21.392000,130
2026-06-09T06:48:21.530000,130
2026-06-09T06:48:21.669000,130
2026-06-09T06:48:21.810000,133
2026-06-09T06:48:21.952000,134
2026-06-09T06:48:22.095000,135
2026-06-09T06:48:22.240000,135
2026-06-09T06:48:22.386000,136
2026-06-09T06:48:22.530000,136
2026-06-09T06:48:22.672000,137
2026-06-09T06:48:22.816000,137
2026-06-09T06:48:22.960000,139
2026-06-09T06:48:23.106000,140
2026-06-09T06:48:23.251000,142
2026-06-09T06:48:23.402000,142
2026-06-09T06:48:23.544000,142
2026-06-09T06:48:23.717000,144
2026-06-09T06:48:23.861000,145
2026-06-09T06:48:24.005000,145
2026-06-09T06:48:24.147000,147
2026-06-09T06:48:24.294000,149
2026-06-09T06:48:24.442000,150
2026-06-09T06:48:24.593000,152
2026-06-09T06:48:24.736000,153
2026-06-09T06:48:24.881000,153
2026-06-09T06:48:25.029000,158
2026-06-09T06:48:25.179000,160
2026-06-09T06:48:25.330000,161
2026-06-09T06:48:25.475000,161
2026-06-09T06:48:25.636000,163
2026-06-09T06:48:25.792000,164
2026-06-09T06:48:25.944000,165
2026-06-09T06:48:26.097000,166
2026-06-09T06:48:26.251000,168
2026-06-09T06:48:26.399000,172
2026-06-09T06:48:26.549000,174
2026-06-09T06:48:26.696000,178
2026-06-09T06:48:26.847000,182
2026-06-09T06:48:26.997000,186
2026-06-09T06:48:27.144000,189
2026-06-09T06:48:27.292000,190
2026-06-09T06:48:27.462000,247
2026-06-09T06:48:27.631000,223
2026-06-09T06:48:27.797000,247
2026-06-09T06:48:27.960000,208
2026-06-09T06:48:28.122000,219
2026-06-09T06:48:28.281000,223
2026-06-09T06:48:28.453000,235
2026-06-09T06:48:28.623000,239
2026-06-09T06:48:28.789000,247
2026-06-09T06:48:28.964000,253
2026-06-09T06:48:29.130000,197
2026-06-09T06:48:29.289000,201
2026-06-09T06:48:29.452000,206
2026-06-09T06:48:29.616000,206
2026-06-09T06:48:29.775000,214
2026-06-09T06:48:29.935000,215
2026-06-09T06:48:30.101000,218
2026-06-09T06:48:30.259000,222
2026-06-09T06:48:30.418000,229
2026-06-09T06:48:30.586000,232
2026-06-09T06:48:30.774000,239
2026-06-09T06:48:30.944000,242
2026-06-09T06:48:31.107000,245
2026-06-09T06:48:31.305000,254
2026-06-09T06:48:31.454000,171
2026-06-09T06:48:31.600000,175
2026-06-09T06:48:31.747000,177
2026-06-09T06:48:31.897000,181
2026-06-09T06:48:32.044000,182
2026-06-09T06:48:32.192000,183
2026-06-09T06:48:32.346000,185
2026-06-09T06:48:32.494000,191
2026-06-09T06:48:32.658000,195
2026-06-09T06:48:32.829000,196
2026-06-09T06:48:32.991000,199
2026-06-09T06:48:33.161000,202
2026-06-09T06:48:33.327000,206
2026-06-09T06:48:33.488000,211
2026-06-09T06:48:33.652000,212
2026-06-09T06:48:33.813000,213
2026-06-09T06:48:33.975000,215
2026-06-09T06:48:34.134000,217
2026-06-09T06:48:34.302000,220
2026-06-09T06:48:34.462000,225
2026-06-09T06:48:34.631000,227
2026-06-09T06:48:34.797000,232
2026-06-09T06:48:34.970000,235
2026-06-09T06:48:35.134000,237
2026-06-09T06:48:35.304000,241
2026-06-09T06:48:35.475000,246
2026-06-09T06:48:35.646000,249
2026-06-09T06:48:35.823000,250
2026-06-09T06:48:35.995000,255
2026-06-09T06:48:36.115000,127
2026-06-09T06:48:36.260000,130
2026-06-09T06:48:36.404000,130
2026-06-09T06:48:36.547000,130
2026-06-09T06:48:36.689000,133
2026-06-09T06:48:36.834000,134
2026-06-09T06:48:36.973000,134
2026-06-09T06:48:37.114000,135
2026-06-09T06:48:37.255000,136
2026-06-09T06:48:37.401000,136
2026-06-09T06:48:37.546000,136
2026-06-09T06:48:37.691000,137
2026-06-09T06:48:37.839000,138
2026-06-09T06:48:37.983000,139
2026-06-09T06:48:38.128000,141
2026-06-09T06:48:38.277000,142
2026-06-09T06:48:38.422000,142
2026-06-09T06:48:38.570000,143
2026-06-09T06:48:38.716000,145
2026-06-09T06:48:38.863000,145
2026-06-09T06:48:39.004000,147
2026-06-09T06:48:39.149000,149
2026-06-09T06:48:39.301000,150
2026-06-09T06:48:39.449000,152
2026-06-09T06:48:39.600000,153
2026-06-09T06:48:39.747000,153
2026-06-09T06:48:39.895000,158
2026-06-09T06:48:40.040000,160
2026-06-09T06:48:40.186000,161
2026-06-09T06:48:40.342000,161
2026-06-09T06:48:40.488000,163
2026-06-09T06:48:40.638000,165
2026-06-09T06:48:40.786000,165
2026-06-09T06:48:40.936000,166
2026-06-09T06:48:41.080000,168
2026-06-09T06:48:41.227000,172
2026-06-09T06:48:41.378000,174
2026-06-09T06:48:41.526000,178
2026-06-09T06:48:41.674000,182
2026-06-09T06:48:41.828000,186
2026-06-09T06:48:41.975000,189
2026-06-09T06:48:42.123000,190
2026-06-09T06:48:42.292000,247
2026-06-09T06:48:42.454000,223
2026-06-09T06:48:42.626000,247
2026-06-09T06:48:42.785000,208
2026-06-09T06:48:42.946000,219
2026-06-09T06:48:43.111000,223
2026-06-09T06:48:43.281000,235
2026-06-09T06:48:43.448000,239
2026-06-09T06:48:43.621000,247
2026-06-09T06:48:43.792000,253
2026-06-09T06:48:43.960000,197
2026-06-09T06:48:44.120000,201
2026-06-09T06:48:44.285000,206
2026-06-09T06:48:44.448000,206
2026-06-09T06:48:44.611000,214
2026-06-09T06:48:44.772000,215
2026-06-09T06:48:44.933000,218
2026-06-09T06:48:45.096000,222
2026-06-09T06:48:45.257000,229
2026-06-09T06:48:45.423000,232
2026-06-09T06:48:45.585000,239
2026-06-09T06:48:45.755000,242
2026-06-09T06:48:45.925000,245
2026-06-09T06:48:46.099000,254
2026-06-09T06:48:46.249000,171
2026-06-09T06:48:46.399000,175
2026-06-09T06:48:46.548000,177
2026-06-09T06:48:46.697000,181
2026-06-09T06:48:46.848000,182
2026-06-09T06:48:46.993000,183
2026-06-09T06:48:47.136000,185
2026-06-09T06:48:47.284000,191
2026-06-09T06:48:47.446000,195
2026-06-09T06:48:47.614000,197
2026-06-09T06:48:47.777000,201
2026-06-09T06:48:47.941000,204
2026-06-09T06:48:48.102000,210
2026-06-09T06:48:48.273000,211
2026-06-09T06:48:48.432000,213
2026-06-09T06:48:48.596000,215
2026-06-09T06:48:48.757000,217
2026-06-09T06:48:48.924000,220
2026-06-09T06:48:49.084000,225
2026-06-09T06:48:49.258000,227
2026-06-09T06:48:49.422000,232
2026-06-09T06:48:49.589000,233
2026-06-09T06:48:49.756000,237
2026-06-09T06:48:49.926000,238
2026-06-09T06:48:50.107000,241
2026-06-09T06:48:50.282000,246
2026-06-09T06:48:50.451000,249
2026-06-09T06:48:50.623000,250
2026-06-09T06:48:50.795000,255
2026-06-09T06:48:50.919000,127
2026-06-09T06:48:51.065000,130
2026-06-09T06:48:51.212000,130
2026-06-09T06:48:51.365000,130
2026-06-09T06:48:51.507000,133
2026-06-09T06:48:51.653000,134
2026-06-09T06:48:51.798000,134
2026-06-09T06:48:51.947000,135
2026-06-09T06:48:52.089000,136
2026-06-09T06:48:52.243000,136
2026-06-09T06:48:52.396000,136
2026-06-09T06:48:52.548000,136
2026-06-09T06:48:52.699000,137
2026-06-09T06:48:52.853000,139
2026-06-09T06:48:53.004000,139
2026-06-09T06:48:53.151000,141
2026-06-09T06:48:53.303000,142
2026-06-09T06:48:53.451000,142
2026-06-09T06:48:53.598000,142
2026-06-09T06:48:53.747000,144
2026-06-09T06:48:53.890000,145
2026-06-09T06:48:54.032000,145
2026-06-09T06:48:54.175000,147
2026-06-09T06:48:54.329000,150
2026-06-09T06:48:54.472000,151
2026-06-09T06:48:54.625000,152
2026-06-09T06:48:54.784000,152
2026-06-09T06:48:54.935000,153
2026-06-09T06:48:55.085000,154
2026-06-09T06:48:55.238000,160
2026-06-09T06:48:55.389000,161
2026-06-09T06:48:55.535000,161
2026-06-09T06:48:55.686000,161
2026-06-09T06:48:55.837000,163
2026-06-09T06:48:55.985000,163
2026-06-09T06:48:56.131000,164
2026-06-09T06:48:56.283000,165
2026-06-09T06:48:56.438000,166
2026-06-09T06:48:56.591000,168
2026-06-09T06:48:56.749000,172
2026-06-09T06:48:56.908000,174
2026-06-09T06:48:57.063000,178
2026-06-09T06:48:57.214000,180
2026-06-09T06:48:57.371000,182
2026-06-09T06:48:57.520000,186
2026-06-09T06:48:57.673000,186
2026-06-09T06:48:57.825000,189
2026-06-09T06:48:57.979000,190
2026-06-09T06:48:58.134000,190
2026-06-09T06:48:58.312000,247
2026-06-09T06:48:58.486000,223
2026-06-09T06:48:58.661000,247
2026-06-09T06:48:58.841000,254
2026-06-09T06:48:59.005000,208
2026-06-09T06:48:59.168000,211
2026-06-09T06:48:59.334000,221
2026-06-09T06:48:59.522000,225
2026-06-09T06:48:59.688000,235
2026-06-09T06:48:59.858000,242
2026-06-09T06:49:00.048000,249
2026-06-09T06:49:00.220000,253
2026-06-09T06:49:00.403000,197
2026-06-09T06:49:00.567000,199
2026-06-09T06:49:00.739000,203
2026-06-09T06:49:00.906000,206
2026-06-09T06:49:01.067000,211
2026-06-09T06:49:01.236000,214
2026-06-09T06:49:01.404000,215
2026-06-09T06:49:01.564000,216
2026-06-09T06:49:01.739000,218
2026-06-09T06:49:01.905000,222
2026-06-09T06:49:02.096000,226
2026-06-09T06:49:02.269000,230
2026-06-09T06:49:02.447000,232
2026-06-09T06:49:02.621000,236
2026-06-09T06:49:02.790000,239
2026-06-09T06:49:02.971000,241
2026-06-09T06:49:03.147000,242
2026-06-09T06:49:03.326000,245
2026-06-09T06:49:03.503000,248
2026-06-09T06:49:03.681000,254
2026-06-09T06:49:03.840000,171
2026-06-09T06:49:04,171
2026-06-09T06:49:04.154000,174
2026-06-09T06:49:04.309000,175
2026-06-09T06:49:04.461000,177
2026-06-09T06:49:04.617000,180
2026-06-09T06:49:04.771000,181
2026-06-09T06:49:04.930000,182
2026-06-09T06:49:05.084000,183
2026-06-09T06:49:05.235000,183
2026-06-09T06:49:05.385000,184
2026-06-09T06:49:05.544000,190
2026-06-09T06:49:05.699000,191
2026-06-09T06:49:05.860000,193
2026-06-09T06:49:06.033000,196
2026-06-09T06:49:06.204000,199
2026-06-09T06:49:06.374000,201
2026-06-09T06:49:06.559000,202
2026-06-09T06:49:06.727000,204
2026-06-09T06:49:06.886000,210
2026-06-09T06:49:07.049000,211
2026-06-09T06:49:07.217000,212
2026-06-09T06:49:07.382000,215
2026-06-09T06:49:07.545000,217
2026-06-09T06:49:07.707000,217
2026-06-09T06:49:07.870000,220
2026-06-09T06:49:08.035000,225
2026-06-09T06:49:08.201000,227
2026-06-09T06:49:08.370000,230
2026-06-09T06:49:08.544000,233
2026-06-09T06:49:08.715000,235
2026-06-09T06:49:08.882000,237
2026-06-09T06:49:09.049000,238
2026-06-09T06:49:09.233000,244
2026-06-09T06:49:09.397000,246
2026-06-09T06:49:09.574000,248
2026-06-09T06:49:09.750000,250
2026-06-09T06:49:09.931000,255
2026-06-09T06:49:10.061000,127
2026-06-09T06:49:10.201000,128
2026-06-09T06:49:10.352000,130
2026-06-09T06:49:10.500000,130
2026-06-09T06:49:10.652000,130
2026-06-09T06:49:10.794000,130
2026-06-09T06:49:10.944000,133
2026-06-09T06:49:11.090000,134
2026-06-09T06:49:11.241000,135
2026-06-09T06:49:11.387000,135
2026-06-09T06:49:11.533000,136
2026-06-09T06:49:11.679000,136
2026-06-09T06:49:11.823000,137
2026-06-09T06:49:11.969000,137
2026-06-09T06:49:12.126000,138
2026-06-09T06:49:12.271000,139
2026-06-09T06:49:12.413000,141
2026-06-09T06:49:12.561000,142
2026-06-09T06:49:12.704000,142
2026-06-09T06:49:12.847000,142
2026-06-09T06:49:12.999000,144
2026-06-09T06:49:13.148000,145
2026-06-09T06:49:13.293000,145
2026-06-09T06:49:13.436000,147
2026-06-09T06:49:13.588000,150
2026-06-09T06:49:13.735000,151
2026-06-09T06:49:13.876000,152
2026-06-09T06:49:14.029000,153
2026-06-09T06:49:14.181000,153
2026-06-09T06:49:14.327000,158
2026-06-09T06:49:14.477000,160
2026-06-09T06:49:14.631000,161
2026-06-09T06:49:14.777000,161
2026-06-09T06:49:14.921000,163
2026-06-09T06:49:15.076000,165
2026-06-09T06:49:15.226000,166
2026-06-09T06:49:15.381000,166
2026-06-09T06:49:15.532000,167
2026-06-09T06:49:15.681000,169
2026-06-09T06:49:15.833000,172
2026-06-09T06:49:15.978000,174
2026-06-09T06:49:16.141000,178
2026-06-09T06:49:16.290000,180
2026-06-09T06:49:16.436000,185
2026-06-09T06:49:16.589000,186
2026-06-09T06:49:16.738000,190
2026-06-09T06:49:16.886000,190
2026-06-09T06:49:17.065000,247
2026-06-09T06:49:17.223000,223
2026-06-09T06:49:17.395000,234
2026-06-09T06:49:17.574000,247
2026-06-09T06:49:17.744000,208
2026-06-09T06:49:17.905000,219
2026-06-09T06:49:18.068000,223
2026-06-09T06:49:18.251000,235
2026-06-09T06:49:18.419000,239
2026-06-09T06:49:18.591000,247
2026-06-09T06:49:18.763000,253
2026-06-09T06:49:18.932000,197
2026-06-09T06:49:19.098000,201
2026-06-09T06:49:19.280000,206
2026-06-09T06:49:19.448000,206
2026-06-09T06:49:19.617000,214
2026-06-09T06:49:19.783000,215
2026-06-09T06:49:19.944000,218
2026-06-09T06:49:20.113000,222
2026-06-09T06:49:20.278000,229
2026-06-09T06:49:20.460000,232
2026-06-09T06:49:20.647000,239
2026-06-09T06:49:20.819000,242
2026-06-09T06:49:20.985000,245
2026-06-09T06:49:21.166000,254
2026-06-09T06:49:21.313000,171
2026-06-09T06:49:21.459000,174
2026-06-09T06:49:21.604000,177
2026-06-09T06:49:21.754000,180
2026-06-09T06:49:21.918000,181
2026-06-09T06:49:22.077000,183
2026-06-09T06:49:22.240000,184
2026-06-09T06:49:22.390000,190
2026-06-09T06:49:22.558000,193
