rid,sent_t,ttft_s,latency_s,chunks,avg_tbt_s,worst_tbt_s,is_ft,prompt_length,max_new_tokens,completion_tokens,error
20bd70007622448a9df8f2cf5cd31004,41.2860,0.0217,0.8439,80,0.0104,0.0236,1,80,80,80,
c8be0b7699d149508ebfeddba9e5996c,41.3573,0.0203,0.8436,80,0.0104,0.0235,0,80,80,80,
a5ba8b98227e4126b0773619c186e3dd,41.4287,0.0212,0.8437,80,0.0104,0.0235,1,80,80,80,
193a3bccf8a448d0878f60b107f10057,41.5005,0.0249,0.8431,80,0.0104,0.0235,0,80,80,80,
bc2ec7b2d2c042cdb9f9021fc970d104,41.5721,0.0251,0.8418,80,0.0103,0.0235,1,80,80,80,
a1ab82be185146af8c2d5e8ba4492285,41.6430,0.0240,0.8339,80,0.0103,0.0236,0,80,80,80,
5018673d61274f649e3131903f42085e,41.7147,0.0255,0.8333,80,0.0102,0.0236,1,80,80,80,
b5b6cf3a7de04b18b73f1c018c894323,41.7859,0.0258,0.8383,80,0.0103,0.0235,0,80,80,80,
82ba0558b0d8469fa6608dff57102308,41.8591,0.0249,0.8363,80,0.0103,0.0235,1,80,80,80,
7c20a1c5df2746d5968b348e57c58be6,41.9292,0.0276,0.8369,80,0.0102,0.0236,0,80,80,80,
bcf6e09c2f994d98afe3072f93a4bee8,42.0004,0.0275,0.8357,80,0.0102,0.0235,1,80,80,80,
fd81fca4d35b4a0eb9bf002c65733b38,42.0722,0.0263,0.8404,80,0.0103,0.0206,0,80,80,80,
720e47ce24a9469a88bd87fb87170892,42.1435,0.0211,0.8356,80,0.0103,0.0205,1,80,80,80,
28f0a8e275a24a7ca66ba0fd3c697709,42.2152,0.0190,0.8346,80,0.0103,0.0204,0,80,80,80,
a60ce0d848a7403db9c0182fd399c516,42.2858,0.0207,0.8294,80,0.0102,0.0204,1,80,80,80,
0c6ac38248c740a68d0f5f0543823991,42.3578,0.0197,0.8226,80,0.0102,0.0204,0,80,80,80,
527aad60bf0a4335bc873dcd96e5721a,42.4292,0.0199,0.8160,80,0.0101,0.0206,1,80,80,80,
636ff7fb953b46fa9fbf98e07a980979,42.5011,0.0193,0.8099,80,0.0100,0.0205,0,80,80,80,
c5f87928787243f480a708618f10002c,42.5723,0.0243,0.8043,80,0.0099,0.0205,1,80,80,80,
c78a3a0dd99540508b416df30ca19231,42.6438,0.0230,0.8023,80,0.0099,0.0205,0,80,80,80,
2eb70104e46c42b2963ee82a7d59a780,42.7151,0.0238,0.7971,80,0.0098,0.0205,1,80,80,80,
762a2723ed3c4bc4af83063458f22f15,42.7863,0.0221,0.7758,80,0.0095,0.0206,0,80,80,80,
72908ebab418427eaada81c391ed6760,42.8581,0.0276,0.7525,80,0.0092,0.0200,1,80,80,80,
ffca42eb42354a7fbd581efd9addf4d7,42.9289,0.0205,0.6906,80,0.0085,0.0167,0,80,80,80,
b0ad650d046a4330aaba4892e66a4ae4,47.0041,0.0210,0.7916,80,0.0098,0.0253,1,80,80,80,
1b2b1e20784246c2819be4abadfeb4aa,47.0723,0.0209,0.8455,80,0.0104,0.0255,0,80,80,80,
0aa82a91bd6c443d8a05ccb07d29d812,47.1437,0.0230,0.8679,80,0.0107,0.0255,1,80,80,80,
1dc1a818529e4cd8b50fa3a3842dd7d0,47.2146,0.0229,0.8711,80,0.0107,0.0255,0,80,80,80,
f064896598f94d5e8e851393b222eca6,47.2870,0.0282,0.8710,80,0.0107,0.0255,1,80,80,80,
2b869b7a2a5c4dc1889d495e517f8d4b,47.3578,0.0266,0.8663,80,0.0106,0.0253,0,80,80,80,
