rid,sent_t,ttft_s,latency_s,chunks,avg_tbt_s,worst_tbt_s,is_ft,prompt_length,max_new_tokens,completion_tokens,error
95b2a68f9f494efebb92da2524a42cca,35.3574,0.0930,9.4781,80,0.1188,0.2299,0,80,80,80,
3f1cf104057b44ada6004a9dffcbb3d5,35.4290,0.1323,9.4058,80,0.1174,0.2300,0,80,80,80,
9b5a98806eb04ce39001e2c5919d303e,35.5006,0.1809,9.4445,80,0.1173,0.2299,0,80,80,80,
cba3a11b6ac64e10822c1ecdc729ba40,35.5729,0.2346,9.4811,80,0.1170,0.2301,1,80,80,80,
e210c76847c148bca9deba14abf91738,35.6439,0.1639,9.4105,80,0.1170,0.2301,0,80,80,80,
72f3b95c96e14295b477ae10c001c6f4,35.7146,0.2158,9.4496,80,0.1169,0.2304,0,80,80,80,
6721a6d0a19147b990eb454c6004fbf6,35.7867,0.1437,9.3775,80,0.1169,0.2304,0,80,80,80,
58e3678025694c1692b5d6bb574bbca2,35.8583,0.0962,9.4165,80,0.1180,0.2299,1,80,80,80,
f201c285441f4300a3edfa48b01f7029,35.9289,0.1462,9.3458,80,0.1165,0.2299,0,80,80,80,
838b5862fe1d478d825c2449331c4bde,36.0007,0.0970,9.3841,80,0.1176,0.2299,0,80,80,80,
bc7a4b4e8e9444bdb0f8a47f5c545b20,36.0723,0.1369,9.3117,80,0.1161,0.2301,0,80,80,80,
65d2be5e132e4a01967bb357ab8e7b19,36.1439,0.0889,9.3509,80,0.1172,0.2301,1,80,80,80,
636ae8679c54475988b71ae7cf8de355,36.2144,0.1276,9.2803,80,0.1159,0.2299,0,80,80,80,
edeced771d8e4e6c938546ab82c576c5,36.2860,0.1755,9.3194,80,0.1157,0.2304,0,80,80,80,
e729e1d2e8234be2999c4f6742dd6691,36.3575,0.2337,9.3579,80,0.1155,0.2299,0,80,80,80,
eba657b6c5304dc1be43c37668d6c9d2,36.4291,0.1621,9.2862,80,0.1155,0.2299,1,80,80,80,
995e1c371f92473697332b07ec624687,36.5007,0.2182,9.3241,80,0.1153,0.2299,0,80,80,80,
a6b963d1061942a2a9458820613dca4e,36.5723,0.1466,9.2520,80,0.1153,0.2300,0,80,80,80,
1c93b301048748b183eafd9f991df41d,36.6440,0.1029,9.2933,80,0.1163,0.2299,0,80,80,80,
0350bf21a6b3432aab70fe52f1523b7b,36.7152,0.1452,9.2222,80,0.1149,0.2299,1,80,80,80,
4cfaee8ae8cb4d73aab88a90606d6a09,36.7861,0.0969,9.2584,80,0.1160,0.2299,0,80,80,80,
93c523fdeccb45e19b4e7f20c342ad4c,36.8579,0.1372,9.1867,80,0.1145,0.2299,0,80,80,80,
e9f2c9dda8314c08a81d494777303930,36.9291,0.1883,9.2221,80,0.1144,0.2304,0,80,80,80,
72f67bb3358e44d58807172deb52946f,41.0006,0.1490,9.3899,80,0.1170,0.2304,1,80,80,80,
8bcf0d4a8fad4ea59fde48b8479308d1,41.0719,0.2013,9.4298,80,0.1168,0.2300,0,80,80,80,
2df8c8eeb9a94798bc0509b2e97ebe9d,41.1439,0.1293,9.3579,80,0.1168,0.2304,0,80,80,80,
312adde41a824c7abce7f99b72cfc661,41.2147,0.1785,9.3995,80,0.1167,0.2301,0,80,80,80,
70a75b7df34c4e4fbf5befbc43c773b2,41.2863,0.2330,9.4436,80,0.1166,0.2299,1,80,80,80,
c0e2ce509db045259df483152e13c7d3,41.3579,0.1615,9.3722,80,0.1166,0.2301,0,80,80,80,
2dea8f1a84b642a99c6e843e06fbd54f,41.4297,0.2157,9.4112,80,0.1164,0.2301,0,80,80,80,
d6c78b08017b4a7bb35d007321e3a24b,41.5005,0.1450,9.3406,80,0.1164,0.2301,0,80,80,80,
0762965aeb2f4b64beab3f6cbbfab537,41.5723,0.0998,9.3771,80,0.1174,0.2304,1,80,80,80,
ddc2c03654334e53b1a88de79fab6715,41.6437,0.1432,9.3058,80,0.1160,0.2299,0,80,80,80,
ec1ca40bb69f400585fbb46892a2284d,41.7153,0.0954,9.3558,80,0.1172,0.2299,0,80,80,80,
5e9795988f8343ad90dc7e200383ebf7,41.7869,0.1349,9.2847,80,0.1158,0.2301,0,80,80,80,
19ef8d1e3e564359b50773d697d0a90e,41.8579,0.0883,9.3246,80,0.1169,0.2301,1,80,80,80,
113487cf69ab43aab2106eefd76738f5,41.9289,0.1311,9.2526,80,0.1155,0.2300,0,80,80,80,
f7b0435b97af46ea9bbce6330591fda6,42.0003,0.1822,9.2952,80,0.1154,0.2299,0,80,80,80,
b97c09faf56e4c5d9ddae10bafe211e8,42.0720,0.2351,9.3335,80,0.1152,0.2299,0,80,80,80,
77fdb0038b2547a79eaa0bbbb49d1864,42.1436,0.1638,9.2623,80,0.1152,0.2301,1,80,80,80,
9ae1959251374161b51fd6a63e966acb,42.2145,0.2135,9.3022,80,0.1150,0.2301,0,80,80,80,
635adb19478943e59fb701c3912ec442,42.2859,0.1422,9.2311,80,0.1150,0.2299,0,80,80,80,
4760e790c3314460bbe46225b5fc455d,42.3575,0.0951,9.2719,80,0.1162,0.2300,0,80,80,80,
de83acd80ae04af2b138320968c05fa7,42.4291,0.1342,9.2007,80,0.1148,0.2299,1,80,80,80,
37eb587f086d44d5ba7265c03628a4ed,42.5008,0.1830,9.2397,80,0.1146,0.2301,0,80,80,80,
212232f3f6b44f3396007a3bdd81e021,42.5735,0.2335,9.2740,80,0.1144,0.2299,0,80,80,80,
1232fa39a4984a619e3a1a0a7466e985,42.6448,0.1622,9.2029,80,0.1144,0.2301,0,80,80,80,
3a553af88368497fb8f25b4f8945e699,42.7148,0.2156,9.2422,80,0.1143,0.2299,1,80,80,80,
186482bde3594e29a282c996319d73cf,42.7865,0.1439,9.1707,80,0.1143,0.2301,0,80,80,80,
50401dd8508f42259d5807494bdd476f,42.8575,0.0951,9.2107,80,0.1154,0.2286,0,80,80,80,
026a21dc111549a19f5ee6f03ceaeb73,42.9291,0.1332,9.1380,80,0.1140,0.2287,0,80,80,80,
03fcbb86d35f4bc089429ca35c904336,47.0004,0.1414,9.1517,80,0.1141,0.2287,1,80,80,80,
0c368aa623fa48c29703af06fea6e1f2,47.0721,0.0914,9.1888,80,0.1152,0.2287,0,80,80,80,
695bd5f401674099b795afa63f26d303,47.1430,0.1301,9.1183,80,0.1138,0.2286,0,80,80,80,
47b4c386fa9f4e4a97ca0a0a0df35711,47.2146,0.1824,9.1586,80,0.1136,0.2281,0,80,80,80,
9f5c1a1da74544e89b55d374f46f39b3,47.2859,0.2384,9.1973,80,0.1134,0.2286,1,80,80,80,
3c63bfc76da2400cab9efc4aad98e2d1,47.3576,0.1667,9.1254,80,0.1134,0.2287,0,80,80,80,
e1f03460a49247e794ab1dff98fffeba,47.4296,0.2170,9.1693,80,0.1133,0.2286,0,80,80,80,
18be0355a8d849fa9220daf72c21a3ee,47.5007,0.1459,9.0981,80,0.1133,0.2281,0,80,80,80,
1bdd5c58a15f43a08537c8b02d825159,47.5720,0.0995,9.1419,80,0.1145,0.2286,1,80,80,80,
8d849d643a104670bf2a4ce6661bc35d,47.6436,0.1386,9.0704,80,0.1131,0.2286,0,80,80,80,
24c69d3b883d469690dacbf499c56290,47.7147,0.0895,9.1089,80,0.1142,0.2287,0,80,80,80,
b5aa8f077e4e4a82ab2092cb90998df9,47.7863,0.1327,9.0371,80,0.1127,0.2287,0,80,80,80,
2345f65b193a43629422fca5ad56bd05,47.8575,0.1868,9.0759,80,0.1125,0.2286,1,80,80,80,
120b8f49b32948528c984e98a5c6c333,47.9292,0.2398,9.1158,80,0.1124,0.2286,0,80,80,80,
7690310f0bae4aaa9b56c2c254f730c2,48.0005,0.1686,9.0444,80,0.1124,0.2289,0,80,80,80,
5b22fe3b5bc149499636438c46921e9a,48.0727,0.2230,9.0830,80,0.1122,0.2286,0,80,80,80,
0855958c058c4e2aadc4dab4950219e9,48.1433,0.1524,9.0123,80,0.1122,0.2286,1,80,80,80,
fccb2f2ee7544b97ad936dcedc1b1ce1,48.2152,0.2041,9.0495,80,0.1120,0.2286,0,80,80,80,
525fee10141f4b1bb014b02819c7b191,48.2859,0.1334,8.9787,80,0.1120,0.2287,0,80,80,80,
aa7a0c4a124f49449838dc924175fb57,48.3580,0.1800,9.0140,80,0.1118,0.2281,0,80,80,80,
bfbed10d0c8f44c4bff89bac3f61039d,48.4295,0.2342,9.0504,80,0.1116,0.2286,1,80,80,80,
8c8066dd2f6f437cbbf32473be3f3b51,48.5013,0.1624,8.9785,80,0.1116,0.2287,0,80,80,80,
55ad0bfb51e84c0a9131e2ad46569e52,48.5735,0.2153,8.9199,80,0.1102,0.2281,0,80,80,80,
e7a89d028ecd48b3b75df6c109d5cbc0,48.6440,0.1448,8.8493,80,0.1102,0.2281,0,80,80,80,
4d713049666042f294d199f0db6c8ce6,48.7155,0.1010,8.7917,80,0.1100,0.2281,1,80,80,80,
f083bb280abd47d7abac9b95a1942332,48.7864,0.1428,8.7208,80,0.1086,0.2286,0,80,80,80,
172af04eb01c47098af3d6e731d99d2e,48.8576,0.0933,8.6573,80,0.1084,0.2200,0,80,80,80,
77242587f69d461ebb55c29078e1588c,48.9292,0.1302,8.5856,80,0.1070,0.1216,0,80,80,80,
